ServCode;latitude;longitude;conceptKeyword;VarCode;VarName;datatype;valuetype,sample medium;Sitename;ValueCount;Organization
GlacialRidge; 47.74329591; -96.30981047; Carbon, total dissolved; GRP:TC_GW; Carbon, dissolved total; Sporadic; Sample; Groundwater; A2 - ditch buffer well closest to the ditch (ground water); 3; University of North Dakota
GlacialRidge; 47.74658317; -96.30849362; Carbon, total dissolved; GRP:TC_GW; Carbon, dissolved total; Sporadic; Sample; Groundwater; FN - far north well in wetland basin (ground water); 7; University of North Dakota
GlacialRidge; 47.74549293; -96.30976726; Nitrogen, nitrite (NO2); GRP:NO2_SW; Nitrogen, nitrite (NO2); Sporadic; Sample; SurfaceWater; MX - middle crossing where Judicial Ditch 66 flow into section 4 from section 9 (surface water); 12; University of North Dakota
GlacialRidge; 47.72945811; -96.31778648; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; FLE - feedlot well on the east (ground water); 3; University of North Dakota
GlacialRidge; 47.75980993; -96.31251121; Ammonium; GRP:NH4_SW; Nitrogen, NH4; Sporadic; Sample; SurfaceWater; HX - Judicial Ditch 66 where it crosses U.S. Hwy 2 (surface water); 11; University of North Dakota
GlacialRidge; 47.72690733; -96.29851075; Carbon, dissolved organic; GRP:OC_SW; Carbon, dissolved organic; Sporadic; Sample; SurfaceWater; PT - gravel pit outlet (surface water); 9; University of North Dakota
GlacialRidge; 47.7311922; -96.30950861; Ammonium; GRP:NH4_SW; Nitrogen, NH4; Sporadic; Sample; SurfaceWater; UX- upper crossing on Judicial Ditch 66, at east to north bend (surface water); 10; University of North Dakota
GlacialRidge; 47.74584247; -96.30691733; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; NE - northeast well in wetland basin (ground water); 2; University of North Dakota
GlacialRidge; 47.72691737; -96.32073108; Ammonium; GRP:NH4_SW; Nitrogen, NH4; Sporadic; Sample; SurfaceWater; POND - feedlot pond on the south (surface water); 1; University of North Dakota
GlacialRidge; 47.74537; -96.26686; Phosphorus, total; GRP:TP_GW; Phosphorus, total; Sporadic; Sample; Groundwater; G34 - USGS well at the northeast corner of section 9 (ground water); 8; University of North Dakota
GlacialRidge; 47.73630785; -96.31214588; Carbon, dissolved inorganic; GRP:IC_GW; Carbon, dissolved inorganic; Sporadic; Sample; Groundwater; RP - well at large rock pile  (ground water); 8; University of North Dakota
GlacialRidge; 47.74329591; -96.30981047; Nitrogen, nitrite (NO2); GRP:NO2_GW; Nitrogen, nitrite (NO2); Sporadic; Sample; Groundwater; A2 - ditch buffer well closest to the ditch (ground water); 3; University of North Dakota
GlacialRidge; 47.72945; -96.3153; Carbon, total dissolved; GRP:TC_GW; Carbon, dissolved total; Sporadic; Sample; Groundwater; G8 - USGS well at the east end of feedlot (ground water); 7; University of North Dakota
GlacialRidge; 47.74329313; -96.31028044; Phosphorus, total; GRP:TP_GW; Phosphorus, total; Sporadic; Sample; Groundwater; A5 - ditch buffer well farthest from the ditch (ground water); 3; University of North Dakota
GlacialRidge; 47.74548814; -96.30884378; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; G38 - USGS well at the northwest corner of section 9 (ground water); 11; University of North Dakota
GlacialRidge; 47.75980993; -96.31251121; Nitrogen, nitrate (NO3); GRP:NO3_SW; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; HX - Judicial Ditch 66 where it crosses U.S. Hwy 2 (surface water); 11; University of North Dakota
GlacialRidge; 47.74540359; -96.3061062; Carbon, total dissolved; GRP:TC_GW; Carbon, dissolved total; Sporadic; Sample; Groundwater; E - east well in wetland basin (ground water); 8; University of North Dakota
GlacialRidge; 47.74330195; -96.31012428; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; A4 - ditch buffer well (ground water); 3; University of North Dakota
GlacialRidge; 47.72697; -96.32194; Carbon, total dissolved; GRP:TC_GW; Carbon, dissolved total; Sporadic; Sample; Groundwater; FLW - feedlot well on the west (ground water); 3; University of North Dakota
GlacialRidge; 47.74537; -96.26686; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; G34 - USGS well at the northeast corner of section 9 (ground water); 1; University of North Dakota
GlacialRidge; 47.72945; -96.3153; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; G8 - USGS well at the east end of feedlot (ground water); 2; University of North Dakota
GlacialRidge; 47.75519123; -96.32532162; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; CN - well in the basin on the northwest (within municipal 10-yr capture zone) (ground water); 3; University of North Dakota
GlacialRidge; 47.74545668; -96.30753629; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; M - middle well in wetland basin (ground water); 4; University of North Dakota
GlacialRidge; 47.74540359; -96.3061062; Carbon, dissolved inorganic; GRP:IC_GW; Carbon, dissolved inorganic; Sporadic; Sample; Groundwater; E - east well in wetland basin (ground water); 8; University of North Dakota
GlacialRidge; 47.72690733; -96.29851075; Nitrogen, nitrite (NO2); GRP:NO2_SW; Nitrogen, nitrite (NO2); Sporadic; Sample; SurfaceWater; PT - gravel pit outlet (surface water); 9; University of North Dakota
GlacialRidge; 47.74540359; -96.3061062; Phosphorus, total; GRP:TP_GW; Phosphorus, total; Sporadic; Sample; Groundwater; E - east well in wetland basin (ground water); 8; University of North Dakota
GlacialRidge; 47.74548814; -96.30884378; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; G38 - USGS well at the northwest corner of section 9 (ground water); 11; University of North Dakota
GlacialRidge; 47.75519123; -96.32532162; Carbon, total dissolved; GRP:TC_GW; Carbon, dissolved total; Sporadic; Sample; Groundwater; CN - well in the basin on the northwest (within municipal 10-yr capture zone) (ground water); 3; University of North Dakota
GlacialRidge; 47.75980993; -96.31251121; Phosphorus, total; GRP:TP_SW; Phosphorus, total; Sporadic; Sample; SurfaceWater; HX - Judicial Ditch 66 where it crosses U.S. Hwy 2 (surface water); 11; University of North Dakota
GlacialRidge; 47.74549293; -96.30976726; Carbon, dissolved inorganic; GRP:IC_SW; Carbon, dissolved inorganic; Sporadic; Sample; SurfaceWater; MX - middle crossing where Judicial Ditch 66 flow into section 4 from section 9 (surface water); 12; University of North Dakota
GlacialRidge; 47.7311922; -96.30950861; Carbon, dissolved inorganic; GRP:IC_SW; Carbon, dissolved inorganic; Sporadic; Sample; SurfaceWater; UX- upper crossing on Judicial Ditch 66, at east to north bend (surface water); 11; University of North Dakota
GlacialRidge; 47.74545668; -96.30753629; Carbon, dissolved organic; GRP:OC_GW; Carbon, dissolved organic; Sporadic; Sample; Groundwater; M - middle well in wetland basin (ground water); 4; University of North Dakota
GlacialRidge; 47.74545668; -96.30753629; Carbon, total dissolved; GRP:TC_GW; Carbon, dissolved total; Sporadic; Sample; Groundwater; M - middle well in wetland basin (ground water); 4; University of North Dakota
GlacialRidge; 47.73630785; -96.31214588; Carbon, dissolved organic; GRP:OC_GW; Carbon, dissolved organic; Sporadic; Sample; Groundwater; RP - well at large rock pile  (ground water); 8; University of North Dakota
GlacialRidge; 47.72691737; -96.32073108; Nitrogen, nitrate (NO3); GRP:NO3_SW; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; POND - feedlot pond on the south (surface water); 1; University of North Dakota
GlacialRidge; 47.74330195; -96.31012428; Carbon, dissolved inorganic; GRP:IC_GW; Carbon, dissolved inorganic; Sporadic; Sample; Groundwater; A4 - ditch buffer well (ground water); 3; University of North Dakota
GlacialRidge; 47.72945; -96.3153; Carbon, dissolved inorganic; GRP:IC_GW; Carbon, dissolved inorganic; Sporadic; Sample; Groundwater; G8 - USGS well at the east end of feedlot (ground water); 7; University of North Dakota
GlacialRidge; 47.74330195; -96.31012428; Carbon, total dissolved; GRP:TC_GW; Carbon, dissolved total; Sporadic; Sample; Groundwater; A4 - ditch buffer well (ground water); 3; University of North Dakota
GlacialRidge; 47.72697; -96.32194; Carbon, dissolved organic; GRP:OC_GW; Carbon, dissolved organic; Sporadic; Sample; Groundwater; FLW - feedlot well on the west (ground water); 3; University of North Dakota
GlacialRidge; 47.74537; -96.26686; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; G34 - USGS well at the northeast corner of section 9 (ground water); 1; University of North Dakota
GlacialRidge; 47.72691737; -96.32073108; Carbon, dissolved organic; GRP:OC_SW; Carbon, dissolved organic; Sporadic; Sample; SurfaceWater; POND - feedlot pond on the south (surface water); 1; University of North Dakota
GlacialRidge; 47.74548814; -96.30884378; Phosphorus, total; GRP:TP_GW; Phosphorus, total; Sporadic; Sample; Groundwater; G38 - USGS well at the northwest corner of section 9 (ground water); 11; University of North Dakota
GlacialRidge; 47.72697; -96.32194; Nitrogen, nitrite (NO2); GRP:NO2_GW; Nitrogen, nitrite (NO2); Sporadic; Sample; Groundwater; FLW - feedlot well on the west (ground water); 3; University of North Dakota
GlacialRidge; 47.74584247; -96.30691733; Carbon, dissolved organic; GRP:OC_GW; Carbon, dissolved organic; Sporadic; Sample; Groundwater; NE - northeast well in wetland basin (ground water); 5; University of North Dakota
GlacialRidge; 47.75519123; -96.32532162; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; CN - well in the basin on the northwest (within municipal 10-yr capture zone) (ground water); 2; University of North Dakota
GlacialRidge; 47.74540359; -96.3061062; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; E - east well in wetland basin (ground water); 8; University of North Dakota
GlacialRidge; 47.72945; -96.3153; Nitrogen, nitrite (NO2); GRP:NO2_GW; Nitrogen, nitrite (NO2); Sporadic; Sample; Groundwater; G8 - USGS well at the east end of feedlot (ground water); 7; University of North Dakota
GlacialRidge; 47.72945; -96.3153; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; G8 - USGS well at the east end of feedlot (ground water); 7; University of North Dakota
GlacialRidge; 47.73630785; -96.31214588; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; RP - well at large rock pile  (ground water); 2; University of North Dakota
GlacialRidge; 47.74540359; -96.3061062; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; E - east well in wetland basin (ground water); 2; University of North Dakota
GlacialRidge; 47.74549293; -96.30976726; Nitrogen, nitrate (NO3); GRP:NO3_SW; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; MX - middle crossing where Judicial Ditch 66 flow into section 4 from section 9 (surface water); 12; University of North Dakota
GlacialRidge; 47.72945811; -96.31778648; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; FLE - feedlot well on the east (ground water); 3; University of North Dakota
GlacialRidge; 47.72690733; -96.29851075; Nitrogen, nitrate (NO3); GRP:NO3_SW; Nitrogen, nitrate (NO3); Sporadic; Sample; SurfaceWater; PT - gravel pit outlet (surface water); 9; University of North Dakota
GlacialRidge; 47.74584247; -96.30691733; Carbon, total dissolved; GRP:TC_GW; Carbon, dissolved total; Sporadic; Sample; Groundwater; NE - northeast well in wetland basin (ground water); 5; University of North Dakota
GlacialRidge; 47.7311922; -96.30950861; Nitrogen, nitrite (NO2); GRP:NO2_SW; Nitrogen, nitrite (NO2); Sporadic; Sample; SurfaceWater; UX- upper crossing on Judicial Ditch 66, at east to north bend (surface water); 11; University of North Dakota
GlacialRidge; 47.74584247; -96.30691733; Carbon, dissolved inorganic; GRP:IC_GW; Carbon, dissolved inorganic; Sporadic; Sample; Groundwater; NE - northeast well in wetland basin (ground water); 5; University of North Dakota
GlacialRidge; 47.74540359; -96.3061062; Nitrogen, nitrite (NO2); GRP:NO2_GW; Nitrogen, nitrite (NO2); Sporadic; Sample; Groundwater; E - east well in wetland basin (ground water); 8; University of North Dakota
GlacialRidge; 47.74658317; -96.30849362; Carbon, dissolved inorganic; GRP:IC_GW; Carbon, dissolved inorganic; Sporadic; Sample; Groundwater; FN - far north well in wetland basin (ground water); 7; University of North Dakota
GlacialRidge; 47.74330195; -96.31012428; Nitrogen, nitrite (NO2); GRP:NO2_GW; Nitrogen, nitrite (NO2); Sporadic; Sample; Groundwater; A4 - ditch buffer well (ground water); 3; University of North Dakota
GlacialRidge; 47.72945811; -96.31778648; Carbon, dissolved inorganic; GRP:IC_GW; Carbon, dissolved inorganic; Sporadic; Sample; Groundwater; FLE - feedlot well on the east (ground water); 3; University of North Dakota
GlacialRidge; 47.72690733; -96.29851075; Phosphorus, total; GRP:TP_SW; Phosphorus, total; Sporadic; Sample; SurfaceWater; PT - gravel pit outlet (surface water); 9; University of North Dakota
GlacialRidge; 47.75519123; -96.32532162; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; CN - well in the basin on the northwest (within municipal 10-yr capture zone) (ground water); 2; University of North Dakota
GlacialRidge; 47.74540359; -96.3061062; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; E - east well in wetland basin (ground water); 8; University of North Dakota
GlacialRidge; 47.74549293; -96.30976726; Phosphorus, total; GRP:TP_SW; Phosphorus, total; Sporadic; Sample; SurfaceWater; MX - middle crossing where Judicial Ditch 66 flow into section 4 from section 9 (surface water); 12; University of North Dakota
GlacialRidge; 47.72827003; -96.32239548; Phosphorus, total; GRP:TP_GW; Phosphorus, total; Sporadic; Sample; Groundwater; NWW - feedlot well on the northwest fringe (ground water); 1; University of North Dakota
GlacialRidge; 47.7311922; -96.30950861; Carbon, total dissolved; GRP:TC_SW; Carbon, dissolved total; Sporadic; Sample; SurfaceWater; UX- upper crossing on Judicial Ditch 66, at east to north bend (surface water); 11; University of North Dakota
GlacialRidge; 47.72697; -96.32194; Carbon, dissolved inorganic; GRP:IC_GW; Carbon, dissolved inorganic; Sporadic; Sample; Groundwater; FLW - feedlot well on the west (ground water); 3; University of North Dakota
GlacialRidge; 47.72690733; -96.29851075; Ammonium; GRP:NH4_SW; Nitrogen, NH4; Sporadic; Sample; SurfaceWater; PT - gravel pit outlet (surface water); 9; University of North Dakota
GlacialRidge; 47.74545668; -96.30753629; Carbon, dissolved inorganic; GRP:IC_GW; Carbon, dissolved inorganic; Sporadic; Sample; Groundwater; M - middle well in wetland basin (ground water); 4; University of North Dakota
GlacialRidge; 47.73630785; -96.31214588; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; RP - well at large rock pile  (ground water); 8; University of North Dakota
GlacialRidge; 47.72690733; -96.29851075; Carbon, dissolved inorganic; GRP:IC_SW; Carbon, dissolved inorganic; Sporadic; Sample; SurfaceWater; PT - gravel pit outlet (surface water); 9; University of North Dakota
GlacialRidge; 47.74549293; -96.30976726; Carbon, dissolved organic; GRP:OC_SW; Carbon, dissolved organic; Sporadic; Sample; SurfaceWater; MX - middle crossing where Judicial Ditch 66 flow into section 4 from section 9 (surface water); 12; University of North Dakota
GlacialRidge; 47.74545668; -96.30753629; Nitrogen, nitrite (NO2); GRP:NO2_GW; Nitrogen, nitrite (NO2); Sporadic; Sample; Groundwater; M - middle well in wetland basin (ground water); 4; University of North Dakota
GlacialRidge; 47.7311922; -96.30950861; Carbon, dissolved organic; GRP:OC_SW; Carbon, dissolved organic; Sporadic; Sample; SurfaceWater; UX- upper crossing on Judicial Ditch 66, at east to north bend (surface water); 11; University of North Dakota
GlacialRidge; 47.74549293; -96.30976726; Carbon, total dissolved; GRP:TC_SW; Carbon, dissolved total; Sporadic; Sample; SurfaceWater; MX - middle crossing where Judicial Ditch 66 flow into section 4 from section 9 (surface water); 12; University of North Dakota
GlacialRidge; 47.74658317; -96.30849362; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; FN - far north well in wetland basin (ground water); 7; University of North Dakota
GlacialRidge; 47.73630785; -96.31214588; Phosphorus, total; GRP:TP_GW; Phosphorus, total; Sporadic; Sample; Groundwater; RP - well at large rock pile  (ground water); 8; University of North Dakota
GlacialRidge; 47.72691737; -96.32073108; Carbon, dissolved inorganic; GRP:IC_SW; Carbon, dissolved inorganic; Sporadic; Sample; SurfaceWater; POND - feedlot pond on the south (surface water); 1; University of North Dakota
GlacialRidge; 47.75519123; -96.32532162; Phosphorus, total; GRP:TP_GW; Phosphorus, total; Sporadic; Sample; Groundwater; CN - well in the basin on the northwest (within municipal 10-yr capture zone) (ground water); 3; University of North Dakota
GlacialRidge; 47.74545668; -96.30753629; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; M - middle well in wetland basin (ground water); 4; University of North Dakota
GlacialRidge; 47.75519123; -96.32532162; Carbon, dissolved organic; GRP:OC_GW; Carbon, dissolved organic; Sporadic; Sample; Groundwater; CN - well in the basin on the northwest (within municipal 10-yr capture zone) (ground water); 3; University of North Dakota
GlacialRidge; 47.74658317; -96.30849362; Carbon, dissolved organic; GRP:OC_GW; Carbon, dissolved organic; Sporadic; Sample; Groundwater; FN - far north well in wetland basin (ground water); 7; University of North Dakota
GlacialRidge; 47.72945811; -96.31778648; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; FLE - feedlot well on the east (ground water); 1; University of North Dakota
GlacialRidge; 47.74329313; -96.31028044; Carbon, dissolved inorganic; GRP:IC_GW; Carbon, dissolved inorganic; Sporadic; Sample; Groundwater; A5 - ditch buffer well farthest from the ditch (ground water); 3; University of North Dakota
GlacialRidge; 47.74540359; -96.3061062; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; E - east well in wetland basin (ground water); 2; University of North Dakota
GlacialRidge; 47.74584247; -96.30691733; Nitrogen, nitrate (NO3); GRP:NO3_GW; Nitrogen, nitrate (NO3); Sporadic; Sample; Groundwater; NE - northeast well in wetland basin (ground water); 5; University of North Dakota
GlacialRidge; 47.74329313; -96.31028044; Carbon, total dissolved; GRP:TC_GW; Carbon, dissolved total; Sporadic; Sample; Groundwater; A5 - ditch buffer well farthest from the ditch (ground water); 3; University of North Dakota
GlacialRidge; 47.75519123; -96.32532162; Ammonium; GRP:NH4_GW; Nitrogen, NH4; Sporadic; Sample; Groundwater; CN - well in the basin on the northwest (within municipal 10-yr capture zone) (ground water); 3; University of North Dakota
